<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2003.07.15	1.60920	1.61430	1.58990	1.59160	11996	0	50
2003.07.16	1.59180	1.59770	1.58520	1.59700	11860	0	50
2003.07.17	1.59710	1.59960	1.58460	1.59710	11471	0	50
2003.07.18	1.59720	1.59850	1.58210	1.59100	11425	0	50
2003.07.21	1.57920	1.60260	1.57760	1.60070	11590	0	50
2003.07.22	1.60070	1.60540	1.59440	1.59650	11827	0	50
2003.07.23	1.59660	1.61040	1.59280	1.60780	11364	0	50
2003.07.24	1.60800	1.61710	1.60570	1.61570	11268	0	50
2003.07.25	1.61600	1.62410	1.61120	1.62150	10718	0	50
2003.07.28	1.61920	1.62930	1.61720	1.62550	10663	0	50
2003.07.29	1.62560	1.63150	1.62100	1.62360	11075	0	50
2003.07.30	1.62350	1.62560	1.61460	1.61640	10603	0	50
2003.07.31	1.61650	1.61740	1.60490	1.60970	11222	0	50
2003.08.01	1.61020	1.61280	1.59990	1.61150	11375	0	50
2003.08.04	1.61150	1.61560	1.60610	1.61180	10432	0	50
2003.08.05	1.61200	1.61660	1.60180	1.61420	10491	0	50
2003.08.06	1.61420	1.61950	1.60320	1.60880	10984	0	50
2003.08.07	1.60920	1.61940	1.60530	1.61720	11244	0	50
2003.08.08	1.61720	1.61840	1.60080	1.60560	10918	0	50
2003.08.11	1.60330	1.61060	1.59820	1.60770	10205	0	50
2003.08.12	1.60740	1.60970	1.59930	1.60200	10500	0	50
2003.08.13	1.60260	1.61010	1.59640	1.60710	11109	0	50
2003.08.14	1.60700	1.61430	1.59840	1.60180	11175	0	50
2003.08.15	1.60160	1.60460	1.59250	1.59680	11649	0	50
2003.08.18	1.59810	1.59900	1.58720	1.59040	9801	0	50
2003.08.19	1.59030	1.59090	1.58080	1.58750	9913	0	50
2003.08.20	1.58800	1.59720	1.58540	1.59300	10405	0	50
2003.08.21	1.59330	1.59460	1.57470	1.57820	10765	0	50
2003.08.22	1.57840	1.57980	1.56990	1.57450	10399	0	50
2003.08.25	1.57410	1.57960	1.56660	1.56720	9523	0	50
2003.08.26	1.56730	1.57520	1.56140	1.56890	10614	0	50
2003.08.27	1.56840	1.57540	1.56660	1.57000	11192	0	50
2003.08.28	1.57020	1.57890	1.56500	1.57800	10883	0	50
2003.08.29	1.57860	1.58310	1.57220	1.57770	10624	0	50
2003.09.01	1.57890	1.58160	1.56770	1.57030	8764	0	50
2003.09.02	1.57100	1.57510	1.56160	1.56760	10793	0	50
2003.09.03	1.56770	1.57650	1.56090	1.57150	11563	0	50
2003.09.04	1.57140	1.58290	1.56660	1.58210	10945	0	50
2003.09.05	1.58220	1.59130	1.57780	1.58880	11188	0	50
2003.09.08	1.58680	1.59080	1.58200	1.58290	10103	0	50
2003.09.09	1.58310	1.59320	1.57820	1.59150	10898	0	50
2003.09.10	1.59160	1.59500	1.58730	1.59300	10838	0	50
2003.09.11	1.59280	1.59790	1.58990	1.59500	10373	0	50
2003.09.12	1.59520	1.60720	1.59050	1.60260	9940	0	50
2003.09.15	1.60490	1.60800	1.59970	1.60110	10316	0	50
2003.09.16	1.60120	1.60600	1.58510	1.58790	10514	0	50
2003.09.17	1.58740	1.61090	1.58610	1.60930	10734	0	50
2003.09.18	1.60950	1.62190	1.60660	1.61700	11140	0	50
2003.09.19	1.61720	1.63790	1.61400	1.63650	10375	0	50
2003.09.22	1.64730	1.65540	1.64130	1.64850	12591	0	50
2003.09.23	1.64870	1.65920	1.64570	1.65010	10967	0	50
2003.09.24	1.65030	1.66050	1.64710	1.65880	10843	0	50
2003.09.25	1.65880	1.66340	1.65260	1.65780	11290	0	50
2003.09.26	1.65790	1.66300	1.65580	1.65860	10318	0	50
2003.09.29	1.65800	1.66770	1.64510	1.66720	11018	0	50
2003.09.30	1.66720	1.67630	1.65840	1.66120	12196	0	50
2003.10.01	1.66080	1.67030	1.65320	1.66960	11542	0	50
2003.10.02	1.66960	1.67530	1.66380	1.66870	11301	0	50
2003.10.03	1.66880	1.67400	1.65800	1.66350	10483	0	50
2003.10.06	1.66140	1.67620	1.65800	1.67050	10318	0	50
2003.10.07	1.67050	1.67810	1.66100	1.66320	10510	0	50
2003.10.08	1.66300	1.66750	1.65860	1.66310	10641	0	50
2003.10.09	1.66350	1.66970	1.65590	1.66640	11099	0	50
2003.10.10	1.66640	1.67280	1.65980	1.66400	9908	0	50
2003.10.13	1.66430	1.66850	1.65340	1.66610	9259	0	50
2003.10.14	1.66660	1.67680	1.65380	1.67380	11228	0	50
2003.10.15	1.67310	1.67690	1.66350	1.66660	10862	0	50
2003.10.16	1.66650	1.68190	1.66580	1.67340	11028	0	50
2003.10.17	1.67310	1.67930	1.66760	1.67850	10150	0	50
2003.10.20	1.67930	1.68150	1.66980	1.67050	10716	0	50
2003.10.21	1.67060	1.67770	1.66860	1.67470	10375	0	50
2003.10.22	1.67490	1.69460	1.67310	1.69270	10404	0	50
2003.10.23	1.69280	1.69710	1.68890	1.69440	10950	0	50
2003.10.24	1.69470	1.70010	1.69290	1.69500	10464	0	50
2003.10.27	1.69600	1.69800	1.69050	1.69380	11000	0	50
2003.10.28	1.69380	1.70020	1.68750	1.69740	11393	0	50
2003.10.29	1.69750	1.70830	1.69560	1.69790	11005	0	50
2003.10.30	1.69770	1.70750	1.69430	1.69500	10715	0	50
2003.10.31	1.69490	1.69990	1.69040	1.69780	10524	0	50
2003.11.03	1.69550	1.69800	1.67440	1.67660	9741	0	50
2003.11.04	1.67630	1.68470	1.66720	1.68430	10382	0	50
2003.11.05	1.68420	1.68750	1.67010	1.67400	10511	0	50
2003.11.06	1.67410	1.67890	1.66440	1.66810	10902	0	50
2003.11.07	1.66830	1.67710	1.65660	1.67610	10853	0	50
2003.11.10	1.67330	1.67600	1.66770	1.66810	9249	0	50
2003.11.11	1.66810	1.67020	1.66300	1.66530	9655	0	50
2003.11.12	1.66520	1.67890	1.66440	1.67450	10531	0	50
2003.11.13	1.67440	1.68950	1.67430	1.68730	10431	0	50
2003.11.14	1.68760	1.69140	1.68230	1.68720	10760	0	50
2003.11.17	1.68990	1.69440	1.68610	1.69170	10998	0	50
2003.11.18	1.69170	1.70590	1.68590	1.70280	11408	0	50
2003.11.19	1.70280	1.70590	1.69440	1.69790	11663	0	50
2003.11.20	1.69770	1.70890	1.69610	1.70430	10533	0	50
2003.11.21	1.70410	1.70760	1.69940	1.70370	9899	0	50
2003.11.24	1.70550	1.70650	1.69240	1.69690	9504	0	50
2003.11.25	1.69690	1.70230	1.69370	1.69960	10689	0	50
2003.11.26	1.69960	1.71320	1.69470	1.71130	10502	0	50
2003.11.27	1.71100	1.71610	1.70890	1.71360	9053	0	50
2003.11.28	1.71350	1.72470	1.71320	1.72170	9856	0	50
2003.12.01	1.72150	1.72780	1.71770	1.71910	10967	0	50
2003.12.02	1.71880	1.73200	1.71670	1.73160	10500	0	50
2003.12.03	1.73200	1.73220	1.72460	1.72820	11141	0	50
2003.12.04	1.72880	1.72900	1.71760	1.72130	11067	0	50
2003.12.05	1.72120	1.73200	1.71910	1.73120	10160	0	50
2003.12.08	1.73020	1.73640	1.72660	1.73390	10293	0	50
2003.12.09	1.73370	1.74790	1.73260	1.74620	10117	0	50
2003.12.10	1.74600	1.74810	1.73510	1.74280	10766	0	50
2003.12.11	1.74290	1.74760	1.73700	1.74660	10873	0	50
2003.12.12	1.74660	1.75120	1.74290	1.74600	10258	0	50
2003.12.15	1.73590	1.74870	1.73560	1.74780	10536	0	50
2003.12.16	1.74760	1.75630	1.74320	1.75470	11203	0	50
2003.12.17	1.75440	1.76990	1.74940	1.76520	10691	0	50
2003.12.18	1.76520	1.77450	1.76310	1.77130	11129	0	50
2003.12.19	1.77130	1.77290	1.76120	1.76460	10228	0	50
2003.12.22	1.76500	1.76730	1.75970	1.76320	9718	0	50
2003.12.23	1.76340	1.76710	1.76230	1.76380	8698	0	50
2003.12.24	1.76390	1.77650	1.76300	1.77460	8273	0	50
2003.12.25	1.77530	1.77610	1.77200	1.77490	2451	0	50
2003.12.26	1.77550	1.77630	1.76970	1.77150	5455	0	50
2003.12.29	1.77250	1.77740	1.77010	1.77430	9174	0	50
2003.12.30	1.77440	1.78170	1.77200	1.77730	8727	0	50
2003.12.31	1.77720	1.79460	1.77650	1.78590	8976	0	50
2004.01.01	1.78580	1.78620	1.78130	1.78390	406	0	50
2004.01.02	1.78400	1.79520	1.77860	1.79320	9605	0	50
2004.01.05	1.79350	1.81060	1.79320	1.80680	10907	0	50
2004.01.06	1.80640	1.82810	1.80480	1.82100	11097	0	50
2004.01.07	1.82070	1.82620	1.81200	1.81720	11198	0	50
2004.01.08	1.81730	1.83630	1.81050	1.83460	11807	0	50
2004.01.09	1.83530	1.85020	1.82790	1.84810	11391	0	50
2004.01.12	1.84720	1.85840	1.84490	1.84640	10689	0	50
2004.01.13	1.84600	1.85410	1.83980	1.84770	11669	0	50
2004.01.14	1.84770	1.84910	1.83100	1.83170	11909	0	50
2004.01.15	1.83180	1.83520	1.81770	1.82440	11896	0	50
2004.01.16	1.82490	1.82700	1.79300	1.79850	11670	0	50
2004.01.19	1.79810	1.80220	1.78240	1.78430	10219	0	50
2004.01.20	1.78420	1.82220	1.78240	1.82160	11553	0	50
2004.01.21	1.82150	1.83750	1.81470	1.83160	12268	0	50
2004.01.22	1.83220	1.84870	1.83120	1.84580	11878	0	50
2004.01.23	1.84570	1.85260	1.81690	1.82640	11831	0	50
2004.01.26	1.82580	1.83110	1.81070	1.81400	12503	0	50
2004.01.27	1.81410	1.82960	1.80180	1.82810	12856	0	50
2004.01.28	1.82800	1.83860	1.81210	1.81360	13699	0	50
2004.01.29	1.81380	1.82710	1.80840	1.81680	13105	0	50
2004.01.30	1.81700	1.82650	1.80570	1.82470	12933	0	50
2004.02.02	1.82430	1.82750	1.81370	1.82220	11610	0	50
2004.02.03	1.82240	1.84270	1.81900	1.83850	12540	0	50
2004.02.04	1.83870	1.84020	1.82830	1.83190	12276	0	50
2004.02.05	1.83190	1.84280	1.83000	1.83450	12216	0	50
2004.02.06	1.83440	1.85190	1.83180	1.84710	12322	0	50
2004.02.09	1.84280	1.86310	1.84150	1.86050	12961	0	50
2004.02.10	1.86090	1.87380	1.85810	1.86800	12171	0	50
2004.02.11	1.86790	1.89410	1.86450	1.89330	12431	0	50
2004.02.12	1.89310	1.89580	1.88790	1.89420	11953	0	50
2004.02.13	1.89420	1.89900	1.87860	1.88500	11796	0	50
2004.02.16	1.88430	1.89220	1.88110	1.88900	10193	0	50
2004.02.17	1.88900	1.90850	1.88690	1.90510	10949	0	50
2004.02.18	1.90500	1.91430	1.88370	1.89120	11675	0	50
2004.02.19	1.89110	1.89810	1.88640	1.89660	12635	0	50
2004.02.20	1.89660	1.90000	1.85630	1.86210	12334	0	50
2004.02.23	1.86080	1.87080	1.84550	1.86860	12681	0	50
2004.02.24	1.86860	1.89420	1.86230	1.89020	11686	0	50
2004.02.25	1.89030	1.89480	1.86920	1.87140	12533	0	50
2004.02.26	1.87160	1.87810	1.85490	1.86240	12228	0	50
2004.02.27	1.86230	1.86920	1.84670	1.86800	12013	0	50
2004.03.01	1.86720	1.87520	1.86420	1.86990	12021	0	50
2004.03.02	1.87000	1.87000	1.83460	1.83980	12158	0	50
2004.03.03	1.83980	1.84090	1.81550	1.82990	13413	0	50
2004.03.04	1.83040	1.83780	1.81980	1.82110	13181	0	50
2004.03.05	1.82160	1.85010	1.81710	1.84620	12237	0	50
2004.03.08	1.84660	1.85460	1.84200	1.84940	11782	0	50
2004.03.09	1.84940	1.85890	1.82200	1.82460	12965	0	50
2004.03.10	1.82440	1.82860	1.79610	1.80240	13187	0	50
2004.03.11	1.80270	1.81560	1.79300	1.80970	13660	0	50
2004.03.12	1.80960	1.81150	1.79060	1.80340	12645	0	50
2004.03.15	1.79980	1.81200	1.79410	1.80400	12055	0	50
2004.03.16	1.80410	1.82000	1.80020	1.81280	11848	0	50
2004.03.17	1.81250	1.81840	1.80670	1.81630	11959	0	50
2004.03.18	1.81620	1.84070	1.81560	1.83590	12911	0	50
2004.03.19	1.83590	1.83720	1.82540	1.83350	11748	0	50
2004.03.22	1.83330	1.85020	1.82630	1.84770	11835	0	50
2004.03.23	1.84810	1.85410	1.84060	1.85370	11287	0	50
2004.03.24	1.85330	1.85420	1.82220	1.82390	12260	0	50
2004.03.25	1.82380	1.82630	1.79890	1.80580	12587	0	50
2004.03.26	1.80580	1.82370	1.80040	1.81610	11621	0	50
2004.03.29	1.81350	1.82280	1.80570	1.81920	11920	0	50
2004.03.30	1.81910	1.83040	1.81830	1.82680	11951	0	50
2004.03.31	1.82720	1.84640	1.82480	1.84620	12393	0	50
2004.04.01	1.84630	1.86080	1.83820	1.85700	12131	0	50
2004.04.02	1.85720	1.85780	1.82560	1.82930	11990	0	50
2004.04.05	1.82880	1.83080	1.81070	1.82260	11652	0	50
2004.04.06	1.82250	1.84480	1.81950	1.84430	12294	0	50
2004.04.07	1.84420	1.84460	1.83360	1.84010	11599	0	50
2004.04.08	1.84010	1.84690	1.82810	1.83300	11400	0	50
2004.04.09	1.83290	1.83490	1.82960	1.83330	6386	0	50
2004.04.12	1.83350	1.84110	1.83070	1.83930	9919	0	50
2004.04.13	1.83930	1.84270	1.81280	1.81890	14745	0	50
2004.04.14	1.81830	1.81910	1.78470	1.79040	15302	0	50
2004.04.15	1.78980	1.79980	1.77620	1.79190	16310	0	50
2004.04.16	1.79170	1.80630	1.78370	1.79830	15826	0	50
2004.04.19	1.79760	1.81460	1.79740	1.80680	10726	0	50
2004.04.20	1.80700	1.80790	1.78420	1.78460	12019	0	50
2004.04.21	1.78450	1.78550	1.76570	1.77390	12198	0	50
2004.04.22	1.77380	1.77700	1.76150	1.77590	12153	0	50
2004.04.23	1.77600	1.78180	1.76420	1.77220	11532	0	50
2004.04.26	1.77140	1.78980	1.76640	1.78700	11244	0	50
2004.04.27	1.78700	1.79440	1.78170	1.79190	11150	0	50
2004.04.28	1.79210	1.79740	1.77010	1.77230	12551	0	50
2004.04.29	1.77270	1.78170	1.75790	1.77400	14819	0	50
2004.04.30	1.77350	1.78110	1.76590	1.77880	14133	0	50
2004.05.03	1.77950	1.78020	1.76870	1.77230	13169	0	50
2004.05.04	1.77160	1.79980	1.77040	1.79670	14500	0	50
2004.05.05	1.79670	1.80220	1.78730	1.79020	15035	0	50
2004.05.06	1.79040	1.79880	1.78750	1.79400	14655	0	50
2004.05.07	1.79370	1.80440	1.78220	1.78790	15443	0	50
2004.05.10	1.78590	1.78770	1.77020	1.77420	14334	0	50
2004.05.11	1.77400	1.77780	1.75330	1.75600	14150	0	50
2004.05.12	1.75680	1.78060	1.75590	1.77320	15136	0	50
2004.05.13	1.77270	1.77520	1.75720	1.76150	15396	0	50
2004.05.14	1.76140	1.76510	1.74800	1.76130	14355	0	50
2004.05.17	1.76060	1.77500	1.75710	1.76930	14500	0	50
2004.05.18	1.76920	1.77190	1.76120	1.76730	15026	0	50
2004.05.19	1.76740	1.78610	1.76290	1.78500	14854	0	50
2004.05.20	1.78500	1.78500	1.76360	1.77770	15155	0	50
2004.05.21	1.77750	1.79610	1.77320	1.78830	14645	0	50
2004.05.24	1.78800	1.79400	1.78210	1.79030	14607	0	50
2004.05.25	1.78940	1.81510	1.78880	1.81070	14562	0	50
2004.05.26	1.81070	1.82050	1.80910	1.81470	14562	0	50
2004.05.27	1.81420	1.84040	1.81000	1.83750	14865	0	50
2004.05.28	1.83740	1.84270	1.82930	1.83220	14385	0	50
2004.05.31	1.83480	1.83760	1.82960	1.83330	12267	0	50
2004.06.01	1.83280	1.84180	1.82760	1.84030	14837	0	50
2004.06.02	1.83970	1.84920	1.83040	1.83290	14419	0	50
2004.06.03	1.83290	1.84360	1.82840	1.84020	14808	0	50
2004.06.04	1.84080	1.84560	1.83160	1.84100	13868	0	50
2004.06.07	1.84130	1.84820	1.83470	1.84130	14524	0	50
2004.06.08	1.84080	1.84610	1.83240	1.83750	13733	0	50
2004.06.09	1.83690	1.84220	1.82470	1.82740	15680	0	50
2004.06.10	1.82790	1.84480	1.81880	1.84210	15211	0	50
2004.06.11	1.84210	1.84300	1.81600	1.81950	13843	0	50
2004.06.14	1.81650	1.81940	1.80420	1.81380	14353	0	50
2004.06.15	1.81370	1.83380	1.81040	1.83350	14387	0	50
2004.06.16	1.83360	1.83550	1.82310	1.82690	14630	0	50
2004.06.17	1.82700	1.83910	1.82400	1.83500	15073	0	50
2004.06.18	1.83520	1.84090	1.82510	1.83840	14154	0	50
2004.06.21	1.83870	1.84130	1.82770	1.83170	13681	0	50
2004.06.22	1.83200	1.83520	1.81750	1.82180	14096	0	50
2004.06.23	1.82170	1.82910	1.81390	1.81670	14596	0	50
2004.06.24	1.81730	1.82940	1.81000	1.82620	14340	0	50
2004.06.25	1.82620	1.82740	1.81690	1.82720	13821	0	50
2004.06.28	1.82690	1.83420	1.82060	1.83000	12812	0	50
2004.06.29	1.82980	1.83080	1.80470	1.80770	13759	0	50
2004.06.30	1.80750	1.82080	1.80110	1.81960	14387	0	50
2004.07.01	1.81950	1.82270	1.81150	1.82100	13578	0	50
2004.07.02	1.82050	1.83600	1.81640	1.83110	14053	0	50
2004.07.05	1.83170	1.83670	1.82680	1.82840	13179	0	50
2004.07.06	1.82820	1.84450	1.82700	1.84080	14171	0	50
2004.07.07	1.84090	1.85830	1.83910	1.85560	13835	0	50
2004.07.08	1.85510	1.85900	1.84670	1.85000	13510	0	50
2004.07.09	1.85000	1.86200	1.84880	1.86000	12990	0	50
2004.07.12	1.85990	1.86670	1.85670	1.86200	13164	0	50
2004.07.13	1.86160	1.86280	1.85170	1.85770	13551	0	50
2004.07.14	1.85760	1.86240	1.85330	1.85710	13155	0	50
2004.07.15	1.85680	1.85750	1.84750	1.85330	12996	0	50
2004.07.16	1.85280	1.87600	1.84770	1.87330	13159	0	50
2004.07.19	1.87430	1.87760	1.86660	1.86830	12665	0	50
2004.07.20	1.86840	1.86910	1.84930	1.85260	13413	0	50
2004.07.21	1.85230	1.85530	1.83210	1.84170	13157	0	50
2004.07.22	1.84200	1.84970	1.83510	1.84490	13939	0	50
2004.07.23	1.84460	1.84550	1.82990	1.83210	12886	0	50
2004.07.26	1.83200	1.84300	1.83090	1.84190	12805	0	50
2004.07.27	1.84150	1.84520	1.81990	1.82250	13694	0	50
2004.07.28	1.82210	1.82590	1.81480	1.82470	14327	0	50
2004.07.29	1.82430	1.82920	1.80830	1.81750	14263	0	50
2004.07.30	1.81720	1.82490	1.81230	1.81970	13926	0	50
2004.08.02	1.82330	1.83400	1.81930	1.82460	13434	0	50
2004.08.03	1.82470	1.82890	1.81710	1.82470	13331	0	50
2004.08.04	1.82420	1.82690	1.81500	1.82590	13786	0	50
2004.08.05	1.82550	1.83000	1.81880	1.82410	13085	0	50
2004.08.06	1.82360	1.84690	1.82020	1.84160	14592	0	50
2004.08.09	1.84380	1.84480	1.83770	1.84110	13999	0	50
2004.08.10	1.84040	1.84240	1.82450	1.82610	13165	0	50
2004.08.11	1.82540	1.83250	1.82490	1.83010	12902	0	50
2004.08.12	1.83020	1.83510	1.81950	1.82280	13779	0	50
2004.08.13	1.82260	1.84600	1.81320	1.84370	14391	0	50
2004.08.16	1.84420	1.84680	1.83720	1.84060	12949	0	50
2004.08.17	1.84020	1.84420	1.82640	1.82730	13162	0	50
2004.08.18	1.82720	1.83050	1.82040	1.82410	12729	0	50
2004.08.19	1.82430	1.83480	1.81970	1.83180	13419	0	50
2004.08.20	1.83130	1.83400	1.81580	1.81890	12037	0	50
2004.08.23	1.81980	1.82010	1.80630	1.80710	12839	0	50
2004.08.24	1.80670	1.80990	1.78830	1.79270	13627	0	50
2004.08.25	1.79260	1.80170	1.78950	1.79590	13335	0	50
2004.08.26	1.79570	1.79910	1.79150	1.79660	13023	0	50
2004.08.27	1.79640	1.80410	1.78870	1.79010	12467	0	50
2004.08.30	1.79050	1.79780	1.78540	1.79530	9213	0	50
2004.08.31	1.79540	1.80680	1.79030	1.80260	9840	0	50
2004.09.01	1.80290	1.80400	1.78910	1.79300	10623	0	50
2004.09.02	1.79320	1.79780	1.78660	1.78840	12934	0	50
2004.09.03	1.78840	1.79380	1.77360	1.77680	12816	0	50
2004.09.06	1.77510	1.78210	1.77420	1.77990	8582	0	50
2004.09.07	1.78000	1.78480	1.77080	1.77370	10067	0	50
2004.09.08	1.77350	1.79080	1.77160	1.78700	10928	0	50
2004.09.09	1.78660	1.78980	1.78130	1.78870	10520	0	50
2004.09.10	1.78900	1.80290	1.78570	1.79640	11079	0	50
2004.09.13	1.79870	1.80150	1.79300	1.79690	9424	0	50
2004.09.14	1.79660	1.80380	1.79410	1.79530	10420	0	50
2004.09.15	1.79530	1.79780	1.77390	1.77640	10155	0	50
2004.09.16	1.77620	1.79540	1.77570	1.79280	9860	0	50
2004.09.17	1.79290	1.79740	1.78920	1.79150	9029	0	50
2004.09.20	1.79210	1.79290	1.78150	1.78600	8861	0	50
2004.09.21	1.78600	1.80050	1.78400	1.79690	8980	0	50
2004.09.22	1.79680	1.80120	1.78730	1.79300	9989	0	50
2004.09.23	1.79300	1.80480	1.79270	1.79650	9807	0	50
2004.09.24	1.79620	1.80930	1.79470	1.80410	9326	0	50
2004.09.27	1.80600	1.81020	1.80270	1.80930	8998	0	50
2004.09.28	1.80950	1.81660	1.80820	1.81340	9645	0	50
2004.09.29	1.81360	1.81370	1.79620	1.79980	9325	0	50
2004.09.30	1.79990	1.81320	1.79540	1.81180	9899	0	50
2004.10.01	1.81190	1.81350	1.79280	1.79820	9306	0	50
2004.10.04	1.79760	1.79800	1.78140	1.78410	11001	0	50
2004.10.05	1.78410	1.78810	1.78020	1.78190	9247	0	50
2004.10.06	1.78210	1.78900	1.77450	1.77980	9910	0	50
2004.10.07	1.77970	1.78460	1.77630	1.78250	9503	0	50
2004.10.08	1.78250	1.79710	1.78160	1.79490	9863	0	50
2004.10.11	1.79450	1.79900	1.79210	1.79870	8100	0	50
2004.10.12	1.79860	1.79950	1.78440	1.79150	9296	0	50
2004.10.13	1.79150	1.79630	1.78390	1.79360	9474	0	50
2004.10.14	1.79350	1.80450	1.79240	1.79660	10172	0	50
2004.10.15	1.79630	1.80710	1.79500	1.80370	9561	0	50
2004.10.18	1.80370	1.80730	1.79480	1.79800	9005	0	50
2004.10.19	1.79810	1.80580	1.79220	1.80390	9469	0	50
2004.10.20	1.80390	1.81970	1.80080	1.81710	10434	0	50
2004.10.21	1.81730	1.83100	1.81540	1.82730	10334	0	50
2004.10.22	1.82740	1.83190	1.82230	1.82870	9405	0	50
2004.10.25	1.83010	1.84510	1.82890	1.84180	10522	0	50
2004.10.26	1.84170	1.84510	1.83310	1.83330	10042	0	50
2004.10.27	1.83350	1.84400	1.82510	1.82650	10487	0	50
2004.10.28	1.82660	1.83530	1.81930	1.83020	11019	0	50
2004.10.29	1.83000	1.83840	1.82820	1.83780	10060	0	50
2004.11.01	1.83900	1.84150	1.82970	1.83340	10131	0	50
2004.11.02	1.83330	1.84260	1.82990	1.84170	10009	0	50
2004.11.03	1.84150	1.85060	1.83160	1.84860	11538	0	50
2004.11.04	1.84880	1.85030	1.84100	1.84440	10635	0	50
2004.11.05	1.84420	1.85700	1.83070	1.85700	11241	0	50
2004.11.08	1.85630	1.86200	1.85240	1.85580	10121	0	50
2004.11.09	1.85590	1.86060	1.85090	1.85640	10141	0	50
2004.11.10	1.85650	1.86190	1.84050	1.84590	10937	0	50
2004.11.11	1.84630	1.84840	1.83760	1.84260	9294	0	50
2004.11.12	1.84300	1.85930	1.84070	1.85670	9969	0	50
2004.11.15	1.85570	1.85900	1.84380	1.84800	9593	0	50
2004.11.16	1.84800	1.85660	1.84480	1.85410	10071	0	50
2004.11.17	1.85420	1.86330	1.85160	1.85980	9724	0	50
2004.11.18	1.86000	1.86400	1.84720	1.84770	10464	0	50
2004.11.19	1.84770	1.86160	1.84700	1.85980	10185	0	50
2004.11.22	1.85810	1.86100	1.85210	1.86040	9034	0	50
2004.11.23	1.86040	1.87320	1.85230	1.86840	10152	0	50
2004.11.24	1.86830	1.88290	1.86720	1.88210	9430	0	50
2004.11.25	1.88210	1.89450	1.87970	1.89300	9231	0	50
2004.11.26	1.89310	1.90390	1.88320	1.89330	10336	0	50
2004.11.29	1.89180	1.89680	1.88490	1.89340	10304	0	50
2004.11.30	1.89360	1.91340	1.88670	1.90930	10991	0	50
2004.12.01	1.90940	1.93590	1.90880	1.93400	11023	0	50
2004.12.02	1.93390	1.94410	1.91750	1.92390	10810	0	50
2004.12.03	1.92400	1.94450	1.91910	1.94340	10011	0	50
2004.12.06	1.94290	1.94470	1.93740	1.93830	9932	0	50
2004.12.07	1.93850	1.95110	1.93600	1.94540	9862	0	50
2004.12.08	1.94500	1.94620	1.91830	1.93840	11523	0	50
2004.12.09	1.93850	1.93920	1.91420	1.92540	11629	0	50
2004.12.10	1.92530	1.92620	1.90140	1.91170	11178	0	50
2004.12.13	1.90970	1.92750	1.90920	1.92470	10690	0	50
2004.12.14	1.92460	1.92950	1.91960	1.92670	10373	0	50
2004.12.15	1.92700	1.94630	1.91900	1.94200	10591	0	50
2004.12.16	1.94190	1.95520	1.92600	1.93260	11908	0	50
2004.12.17	1.93260	1.94480	1.92800	1.94160	10783	0	50
2004.12.20	1.94410	1.95100	1.93660	1.94700	11004	0	50
2004.12.21	1.94690	1.94920	1.92470	1.92800	10142	0	50
2004.12.22	1.92800	1.93030	1.90980	1.91640	10267	0	50
2004.12.23	1.91630	1.92430	1.91330	1.92300	10859	0	50
2004.12.24	1.92310	1.92920	1.91810	1.92370	8623	0	50
2004.12.27	1.92300	1.93890	1.91980	1.93370	9005	0	50
2004.12.28	1.93360	1.94200	1.92650	1.92860	9959	0	50
2004.12.29	1.92840	1.93400	1.91190	1.91780	10811	0	50
2004.12.30	1.91840	1.92920	1.91550	1.92470	10508	0	50
2004.12.31	1.92460	1.93550	1.91390	1.91910	10250	0	50
2005.01.03	1.91920	1.92040	1.89810	1.90560	11154	0	40
2005.01.04	1.90530	1.90850	1.87800	1.88190	11105	0	40
2005.01.05	1.88220	1.88990	1.87300	1.88440	11427	0	40
2005.01.06	1.88460	1.88580	1.86960	1.87680	11230	0	40
2005.01.07	1.87660	1.88650	1.86450	1.87120	11951	0	40
2005.01.10	1.87010	1.87950	1.86960	1.87700	10594	0	40
2005.01.11	1.87750	1.88240	1.87510	1.87910	10606	0	40
2005.01.12	1.87890	1.89420	1.86950	1.89020	10467	0	40
2005.01.13	1.89020	1.89310	1.87930	1.88130	10477	0	40
2005.01.14	1.88130	1.88260	1.86380	1.87050	11596	0	40
2005.01.17	1.87040	1.87530	1.85760	1.85820	9191	0	40
2005.01.18	1.85800	1.87400	1.85230	1.86530	11405	0	40
2005.01.19	1.86540	1.88310	1.86270	1.87030	10853	0	40
2005.01.20	1.87020	1.87550	1.86360	1.87230	11146	0	40
2005.01.21	1.87240	1.88110	1.86120	1.87710	10939	0	40
2005.01.24	1.87850	1.88400	1.87400	1.87850	10581	0	40
2005.01.25	1.87830	1.88110	1.86230	1.86430	10678	0	40
2005.01.26	1.86430	1.88580	1.86340	1.88170	10966	0	40
2005.01.27	1.88220	1.89320	1.87930	1.88960	10613	0	40
2005.01.28	1.88920	1.89180	1.87840	1.88750	10603	0	40
2005.01.31	1.88530	1.88860	1.87860	1.88390	10354	0	40
2005.02.01	1.88400	1.88680	1.87760	1.88300	10151	0	40
2005.02.02	1.88330	1.88900	1.88220	1.88660	10085	0	40
2005.02.03	1.88650	1.89160	1.87690	1.88180	10536	0	40
2005.02.04	1.88170	1.89220	1.87280	1.87470	10763	0	40
2005.02.07	1.87200	1.87540	1.85470	1.85630	10499	0	40
